Device: /dev/input/event3
Input driver version is 1.0.1
Input device ID: bus 0x11 vendor 0x1 product 0x1 version 0xab83
Input device name: "AT Translated Set 2 keyboard"
Event: time 1732719091.551516, type 4 (EV_MSC), code 4 (MSC_SCAN), value 23
Event: time 1732719091.551516, type 1 (EV_KEY), code 35 (KEY_H), value 1
Event: time 1732719091.551516, -------------- SYN_REPORT ------------
Event: time 1732719091.597584, type 4 (EV_MSC), code 4 (MSC_SCAN), value 23
Event: time 1732719091.597584, type 1 (EV_KEY), code 35 (KEY_H), value 0
Event: time 1732719091.597584, -------------- SYN_REPORT ------------
Event: time 1732719091.606864, type 4 (EV_MSC), code 4 (MSC_SCAN), value 1e
Event: time 1732719091.606864, type 1 (EV_KEY), code 30 (KEY_A), value 1
Event: time 1732719091.606864, -------------- SYN_REPORT ------------
Event: time 1732719091.679467, type 4 (EV_MSC), code 4 (MSC_SCAN), value 23
Event: time 1732719091.679467, type 1 (EV_KEY), code 35 (KEY_H), value 1
Event: time 1732719091.679467, -------------- SYN_REPORT ------------
Event: time 1732719091.694627, type 4 (EV_MSC), code 4 (MSC_SCAN), value 1e
Event: time 1732719091.694627, type 1 (EV_KEY), code 30 (KEY_A), value 0
Event: time 1732719091.694627, -------------- SYN_REPORT ------------
Event: time 1732719091.737279, type 4 (EV_MSC), code 4 (MSC_SCAN), value 23
Event: time 1732719091.737279, type 1 (EV_KEY), code 35 (KEY_H), value 0
Event: time 1732719091.737279, -------------- SYN_REPORT ------------
Event: time 1732719091.909745, type 4 (EV_MSC), code 4 (MSC_SCAN), value ae
Event: time 1732719091.909745, type 1 (EV_KEY), code 114 (KEY_VOLUMEDOWN), value 1
Event: time 1732719091.909745, -------------- SYN_REPORT ------------
Event: time 1732719091.958595, type 4 (EV_MSC), code 4 (MSC_SCAN), value ae
Event: time 1732719091.958595, type 1 (EV_KEY), code 114 (KEY_VOLUMEDOWN), value 0
Event: time 1732719091.958595, -------------- SYN_REPORT ------------
Event: time 1732719092.100202, type 4 (EV_MSC), code 4 (MSC_SCAN), value 03
Event: time 1732719092.100202, type 1 (EV_KEY), code 3 (KEY_2), value 1
Event: time 1732719092.100202, -------------- SYN_REPORT ------------
Event: time 1732719092.182764, type 4 (EV_MSC), code 4 (MSC_SCAN), value 03
Event: time 1732719092.182764, type 1 (EV_KEY), code 3 (KEY_2), value 0
Event: time 1732719092.182764, -------------- SYN_REPORT ------------
Event: time 1732719092.233690, type 4 (EV_MSC), code 4 (MSC_SCAN), value 03
Event: time 1732719092.233690, type 1 (EV_KEY), code 3 (KEY_2), value 1
Event: time 1732719092.233690, -------------- SYN_REPORT ------------
Event: time 1732719092.351527, type 4 (EV_MSC), code 4 (MSC_SCAN), value 02
Event: time 1732719092.351527, type 1 (EV_KEY), code 2 (KEY_1), value 1
Event: time 1732719092.351527, -------------- SYN_REPORT ------------
Event: time 1732719092.366025, type 4 (EV_MSC), code 4 (MSC_SCAN), value 03
Event: time 1732719092.366025, type 1 (EV_KEY), code 3 (KEY_2), value 0
Event: time 1732719092.366025, -------------- SYN_REPORT ------------
Event: time 1732719092.474457, type 4 (EV_MSC), code 4 (MSC_SCAN), value 02
Event: time 1732719092.474457, type 1 (EV_KEY), code 2 (KEY_1), value 0
Event: time 1732719092.474457, -------------- SYN_REPORT ------------
